file	fac1	fac2	fac3	fac4	fac5	fac6	fac7
t003241	0	0	0	0	0	0	2
t003242	0	0	0	0	0	-1	0
t003243	0	0	3	-1	0	1	0
t003244	0	0	1	0	0	0	1
t003245	0	0	0	1	0	0	0
t003246	0	0	-1	1	0	0	0
t003247	1	1	0	1	1	0	-1
t003248	0	0	1	0	0	0	0
t003249	0	0	1	0	0	0	0
t003250	0	0	2	0	0	0	1
t003251	-1	0	0	0	0	0	0
t003252	-1	-1	0	0	0	0	1
t003253	0	0	3	-1	0	1	0
t003254	0	0	0	-1	1	0	2
t003255	0	0	0	0	2	-1	0
t003256	0	0	-1	1	0	0	1
t003257	0	0	0	0	0	0	0
t003258	0	0	0	0	0	0	0
t003259	0	0	1	0	0	0	0
t003260	0	0	1	0	0	0	0
t003261	0	0	0	0	1	0	1
t003262	0	0	2	0	0	0	0
t003263	0	1	1	0	1	0	0
t003264	0	0	0	0	2	1	0
t003265	0	0	2	1	1	0	1
t003266	1	0	0	0	0	0	0
t003268	4	0	1	1	1	0	1
t003269	0	-1	1	0	0	0	0
t003270	0	0	2	-1	0	0	0
t003271	0	0	1	0	1	-1	0
t003272	0	0	2	-1	1	0	0
t003273	0	0	0	0	2	1	0
t003274	0	0	0	0	0	0	1
t003275	1	0	0	0	1	0	0
t003276	0	0	0	0	0	1	0
t003277	0	0	0	1	0	0	0
t003278	3	0	1	0	0	0	0
t003279	2	0	0	0	1	0	0
t003280	4	0	0	0	-1	0	1
t003281	0	0	0	0	0	0	0
t003282	0	0	0	0	0	1	1
t003283	1	-1	0	0	0	0	0
t003284	0	0	0	0	0	0	0
t003285	0	0	1	0	1	0	1
t003286	1	0	0	0	0	0	0
t003287	1	0	1	1	0	0	0
t003288	0	-1	0	1	0	0	1
t003289	0	0	1	0	0	0	0
t003290	0	0	0	0	0	0	1
t003291	0	0	2	0	2	0	0
t003292	-1	0	4	0	0	2	0
t003293	2	0	1	2	0	0	0
t003294	3	0	0	0	0	0	2
t003295	-1	0	0	0	1	0	0
t003296	0	0	1	0	1	-1	0
t003297	0	0	0	0	0	1	0
t003298	0	0	0	0	0	0	1
t003299	0	0	0	0	0	0	1
t003300	0	0	1	0	2	0	1
t003301	0	0	2	0	1	1	0
t003302	0	2	1	-1	0	1	-1
t003303	0	1	1	0	1	1	0
t003304	0	1	1	0	1	1	0
t003305	6	0	0	0	0	0	1
t003306	1	0	0	0	0	0	2
t003307	0	0	0	0	0	0	0
t003308	0	0	0	1	1	1	1
t003309	0	0	0	1	0	0	0
t003310	1	0	0	1	1	0	0
t003311	-1	1	1	0	0	0	0
t003312	0	0	1	0	0	0	1
t003313	0	0	0	0	1	0	0
t003314	1	0	0	0	1	0	1
t003315	0	1	0	-1	2	0	0
t003316	0	0	0	0	0	0	1
t003317	0	0	0	0	0	1	0
t003318	0	0	1	1	1	1	0
t003319	0	0	1	1	2	1	0
t003320	0	0	0	0	1	1	0
t003321	0	1	0	0	0	1	0
t003322	0	0	1	0	1	0	0
t003323	1	0	0	0	0	0	0
t003324	0	0	0	0	2	1	0
t003325	0	0	0	0	2	1	0
t003326	0	0	0	1	0	0	0
t003327	-1	0	0	0	0	0	1
t003328	0	0	1	0	0	0	0
t003329	0	0	1	-1	1	0	2
t003330	0	1	0	0	0	0	0
t003331	0	0	1	0	0	0	0
t003332	0	0	0	1	0	0	0
t003333	0	0	1	0	0	0	0
t003334	1	0	1	0	0	0	0
t003335	0	1	0	0	0	0	0
t003336	0	0	0	0	0	1	1
t003337	1	0	0	0	0	0	0
t003338	0	0	1	1	2	1	0
t003339	0	0	1	0	0	1	0
t003340	-2	0	1	0	1	1	1
t003341	0	0	0	0	0	0	0
t003342	0	0	1	0	1	0	0
t003343	1	0	0	0	0	0	0
t003344	0	0	0	0	0	0	0
t003345	0	0	0	0	1	2	0
t003346	0	0	1	0	0	0	1
t003347	0	0	-1	1	2	0	1
t003348	0	0	1	0	0	0	0
t003349	2	0	0	0	0	0	0
t003350	2	0	1	0	0	0	0
t003351	0	0	2	0	0	0	0
t003352	0	0	0	0	0	0	0
t003353	0	0	0	-1	1	0	0
t003354	1	0	0	0	2	0	0
t003355	0	0	0	0	0	0	1
t003356	0	0	0	0	0	0	0
t003357	0	0	0	1	0	0	0
t003358	3	0	0	0	2	0	0
t003359	0	0	0	-1	0	0	2
t003360	0	0	0	1	0	0	0
t003361	0	0	0	1	0	0	1
t003362	-1	0	0	0	0	0	0
t003363	0	0	0	0	0	0	1
t003364	0	0	-1	-1	0	0	1
t003365	0	0	0	0	0	1	1
t003366	1	-1	0	0	0	0	0
t003367	-1	0	1	1	0	0	0
t003368	1	0	1	0	2	0	0
t003369	0	0	1	0	0	0	0
t003371	0	0	0	0	0	0	0
t003372	0	0	0	0	0	0	1
t003373	0	0	0	1	0	0	0
t003374	0	0	0	1	0	0	0
t003375	2	0	0	0	0	0	0
t003376	0	0	0	0	0	0	0
t003377	0	0	2	0	2	2	0
t003378	0	0	0	2	0	0	0
t003379	0	0	0	0	0	0	-1
t003380	0	0	0	0	0	1	1
t003381	-1	0	0	-1	0	0	1
t003382	1	0	0	0	2	0	0
t003383	2	0	0	0	0	0	0
t003384	2	0	0	0	0	0	0
t003385	0	0	1	0	0	0	0
t003386	0	0	1	0	1	0	0
t003387	1	0	1	0	2	0	0
t003388	1	0	1	0	2	0	0
t003389	1	0	0	0	0	1	1
t003390	0	0	0	1	0	0	0
t003391	0	0	0	0	0	1	0
t003392	0	0	0	-1	0	0	0
t003393	1	0	-1	1	0	0	0
t003394	0	0	0	0	0	0	1
t003395	-1	0	0	-1	1	0	0
t003396	0	1	0	0	1	0	0
t003397	0	0	0	0	0	0	1
t003398	1	0	0	0	0	0	1
t003399	1	0	0	0	0	0	0
t003400	0	0	0	0	0	0	1
t003401	0	0	0	0	1	0	1
t003402	0	0	1	0	0	2	0
t003403	0	0	1	0	0	0	0
t003404	1	0	1	0	2	2	0
t003405	0	0	0	0	0	-1	0
t003406	0	0	2	0	2	0	0
t003407	0	0	1	0	0	0	0
t003408	0	0	0	0	1	0	0
t003409	0	0	3	0	0	0	0
t003410	0	0	0	0	2	0	2
t003411	1	0	1	0	0	0	0
t003412	0	0	1	0	1	0	0
t003413	0	0	0	1	1	0	0
t003414	0	0	0	1	0	0	0
t003415	1	0	0	0	0	0	0
t003416	0	0	1	0	0	1	0
t003417	0	0	1	0	0	1	0
t003418	0	0	0	1	1	0	0
t003419	2	0	0	-1	-1	-1	0
t003420	1	0	0	0	0	0	2
t003421	0	0	0	0	0	0	0
t003422	0	0	1	0	2	0	1
t003423	1	0	1	0	2	0	0
t003424	0	0	2	0	2	0	0
t003425	0	0	0	1	0	0	0
t003426	0	0	-1	1	0	0	1
t003427	0	0	0	0	0	0	0
t003428	0	0	0	0	0	0	0
t003429	0	0	1	-1	0	0	0
t003430	0	0	1	1	0	1	0
t003431	2	0	0	0	0	0	2
t003432	1	0	0	0	0	0	0
t003433	1	0	0	0	0	0	0
t003434	0	0	1	0	0	0	0
t003435	0	0	-3	1	0	0	2
t003436	1	1	1	2	1	0	1
t003437	0	0	0	0	1	0	0
t003438	0	0	0	0	0	0	0
t003439	0	0	0	1	0	0	0
t003440	0	0	0	0	0	0	0
t003441	0	0	0	0	0	0	1
t003442	0	0	0	0	0	0	0
t003443	3	0	0	0	0	0	1
t003444	0	0	0	0	0	0	0
t003445	0	0	2	0	3	-1	0
t003446	1	0	0	0	2	2	0
t003447	1	0	1	0	3	2	0
t003448	1	0	0	0	2	1	0
t003449	1	0	0	0	2	1	0
t003452	0	0	0	0	1	0	0
t003453	0	0	0	0	0	0	-1
t003454	0	0	0	0	0	0	0
t003455	0	0	0	0	0	5	0
t003456	0	0	2	0	0	1	0
t003457	0	0	0	1	0	0	1
t003458	0	0	0	0	0	0	1
t003459	2	0	0	0	0	0	1
t003460	-1	-1	0	0	1	0	0
t003461	-1	0	1	1	0	0	0
t003462	0	0	0	0	0	0	1
t003463	0	0	0	0	0	0	1
t003464	1	0	0	0	0	0	1
t003465	0	0	0	1	0	0	0
t003466	0	0	0	0	0	0	1
t003467	0	0	0	0	0	0	1
t003468	-1	0	1	1	2	0	0
t003469	1	0	0	0	0	0	0
t003470	0	-1	0	0	0	1	0
t003471	0	0	0	-1	1	-1	0
t003472	1	0	0	0	0	-1	0
t003473	0	-1	0	0	0	0	1
t003474	-1	0	0	2	1	1	0
t003475	0	0	0	0	0	0	0
t003476	0	0	0	0	0	0	0
t003477	0	0	0	0	0	0	2
t003478	0	-2	0	1	0	-1	0
t003479	0	0	1	0	1	0	2
t003480	0	0	0	0	0	0	1
t003481	1	0	0	0	0	0	0
t003482	0	0	2	0	0	0	0
t003483	0	0	2	-1	0	0	0
t003484	0	0	0	0	0	1	0
t003485	8	0	1	0	0	0	0
t003486	2	0	1	1	0	0	0
t003487	0	0	2	0	0	1	0
t003488	0	0	0	0	0	0	0
t003489	4	0	0	0	0	0	1
t003490	0	0	0	0	1	0	0
t003491	0	0	2	0	0	1	0
t003492	1	0	1	0	2	1	0
t003493	2	0	0	0	-1	0	0
t003494	0	0	0	0	0	0	0
t003495	0	0	1	1	0	1	0
t003496	0	0	0	0	0	-1	1
t003497	0	2	0	0	0	0	0
t003499	-1	0	0	0	0	0	0
t003500	0	0	1	0	0	0	0
t003501	1	0	0	0	0	0	0
t003502	0	0	0	0	0	0	0
t003503	0	0	0	0	0	0	1
t003504	0	1	0	0	0	0	1
t003505	3	0	0	0	0	0	0
t003506	-2	0	0	1	1	0	0
t003507	0	0	0	0	0	0	1
t003508	0	0	0	0	0	0	1
t003509	0	0	0	0	0	0	0
t003510	0	0	0	0	0	0	0
t003511	1	0	0	0	0	0	2
t003513	0	0	2	0	0	0	0
t003514	0	0	0	0	0	0	0
t003515	3	-1	0	0	0	0	0
t003517	0	0	1	0	0	0	0
t003518	1	0	0	0	0	0	0
t003519	1	0	0	0	0	0	0
t003520	1	0	0	0	0	0	0
t003521	0	0	1	0	1	0	0
t003522	2	0	1	0	2	0	0
t003523	2	0	2	0	0	0	1
t003524	0	0	2	0	0	0	0
t003525	0	0	0	1	0	0	0
t003526	0	0	0	1	0	0	0
t003527	-1	0	1	0	0	0	0
t003528	0	0	0	0	0	0	0
t003529	0	0	2	0	1	0	0
t003530	0	1	2	0	1	0	0
t003531	0	0	6	0	0	-1	0
t003532	0	0	0	0	1	1	0
t003533	0	-1	0	1	1	0	0
t003534	0	-1	-1	1	1	0	0
t003535	3	0	0	0	0	0	0
t003536	0	0	1	-1	0	0	0
t003537	-1	0	-1	-1	0	0	0
t003538	0	-1	2	-1	-1	0	1
t003539	0	2	1	1	0	1	0
t003540	0	0	0	0	0	0	0
t003541	0	1	0	1	0	0	0
t003542	1	0	0	-1	0	0	0
t003543	1	-1	0	0	1	0	0
t003544	1	-1	0	0	1	0	0
t003545	0	0	0	1	0	0	0
t003546	1	0	2	0	1	0	0
t003547	0	0	0	0	0	0	0
t003548	0	0	0	0	0	0	0
t003549	0	0	0	1	-1	0	0
t003550	1	0	0	0	0	1	1
t003551	1	0	0	0	0	1	1
t003552	0	0	0	0	0	0	0
t003553	0	0	1	0	2	0	0
t003554	0	0	0	1	0	0	0
t003555	0	0	0	0	0	0	1
t003556	0	0	-1	1	0	0	0
t003557	0	0	-1	1	0	0	0
t003558	1	0	0	1	0	0	0
t003559	0	0	1	0	0	0	0
t003560	0	0	1	0	0	0	1
t003561	0	-1	1	0	1	2	0
t003562	0	0	0	0	0	1	0
t003563	0	0	0	0	1	0	0
t003564	0	0	0	1	-1	0	0
t003565	0	0	0	1	0	0	1
t003566	-1	0	1	0	0	2	1
t003567	0	1	1	0	0	2	0
t003568	0	1	1	0	0	2	0
t003569	0	0	0	0	2	1	0
t003570	0	0	0	0	2	1	0
t003571	-1	0	0	1	0	-1	0
t003572	0	0	0	0	0	-1	3
t003573	0	0	2	0	0	0	1
t003574	0	0	0	0	1	1	0
t003575	0	0	0	-1	0	0	0
t003576	0	0	0	0	0	0	0
t003577	0	0	0	0	0	0	0
t003578	0	0	0	0	1	1	0
t003579	0	0	0	2	0	0	0
t003580	-1	0	0	0	1	0	1
t003581	1	0	0	0	0	1	-1
t003582	0	0	2	0	0	0	1
t003583	1	0	0	0	2	0	0
t003584	1	0	2	0	0	0	0
t003585	0	0	0	0	0	0	2
t003586	0	0	0	1	0	0	0
t003587	1	0	2	0	1	0	0
t003588	0	0	-2	1	1	0	0
t003589	0	0	1	0	1	1	0
t003590	0	0	0	0	0	0	2
t003591	0	0	0	1	0	0	0
t003592	0	0	2	0	0	0	0
t003593	0	0	0	0	0	0	0
t003594	0	0	0	1	0	-1	0
t003595	0	-1	0	0	0	0	1
t003596	0	0	0	0	0	0	1
t003597	0	0	0	0	0	0	0
t003598	0	0	0	0	0	1	0
t003599	0	0	0	1	0	0	0
t003600	1	0	0	0	2	-1	0
t003601	0	0	0	0	0	1	-1
t003602	0	0	1	0	0	0	0
t003603	0	0	0	1	0	0	0
t003604	0	1	0	1	0	0	2
t003605	0	0	0	1	0	0	0
t003606	0	0	0	1	0	0	0
t003607	1	0	0	0	0	0	0
t003608	0	0	1	0	0	0	0
t003609	0	0	1	0	0	0	0
t003610	0	0	0	0	1	0	0
t003611	0	0	1	2	0	0	0
t003612	2	-1	1	0	0	0	1
t003613	0	0	0	0	0	0	0
t003614	0	0	0	0	0	0	0
t003615	0	-1	1	1	1	0	0
t003616	0	0	0	1	1	0	0
t003617	0	0	0	0	0	0	1
t003618	-1	0	1	0	0	2	1
t003619	1	0	1	1	1	0	2
t003620	1	0	1	0	1	-1	0
t003621	1	0	0	0	0	0	0
t003622	0	0	1	0	0	0	1
t003623	0	0	0	0	0	0	2
t003624	0	0	0	0	0	0	1
t003625	0	0	1	0	0	0	0
t003626	0	0	1	0	1	0	1
t003627	0	0	0	0	0	2	0
t003628	1	1	0	0	0	0	1
t003629	1	0	0	1	0	0	0
t003630	0	0	0	0	0	1	0
t003631	0	1	0	1	0	0	0
t003632	1	0	2	1	0	0	0
t003633	2	2	0	1	0	0	0
t003634	1	0	1	0	2	0	0
t003635	0	0	0	1	0	0	0
t003636	0	0	0	1	0	0	0
t003637	0	0	0	1	0	0	0
t003638	0	0	0	0	0	2	0
t003639	0	0	0	0	0	0	1
t003640	0	0	0	1	-1	0	0
t003641	0	1	0	1	2	0	1
t003642	0	0	7	0	0	0	0
t003643	1	1	1	1	0	0	0
t003644	0	0	0	1	0	0	1
t003645	2	0	0	1	0	1	0
t003646	-1	-2	-1	1	0	0	0
t003647	1	0	0	0	0	0	0
t003648	2	0	0	0	0	0	0
t003649	1	-1	0	0	1	0	0
t003650	0	0	0	0	0	0	2
t003651	0	0	0	0	0	1	0
t003652	0	0	1	-1	0	0	0
t003653	0	0	1	0	0	0	0
t003654	0	0	1	0	1	0	0
t003655	0	0	0	0	1	0	0
t003656	0	0	0	0	0	0	1
t003657	0	0	0	0	0	0	0
t003658	1	0	0	0	-1	0	0
t003659	0	0	0	1	0	0	0
t003660	0	0	0	1	1	0	0
t003661	1	0	0	0	0	2	0
t003662	1	0	0	0	0	2	0
t003663	0	1	0	1	0	2	2
t003664	0	0	0	0	1	0	0
t003665	0	0	0	1	0	0	0
t003666	0	0	0	1	0	0	0
t003667	0	0	0	1	0	0	1
t003668	0	0	-1	1	1	0	1
t003669	0	0	0	0	0	2	0
t003670	0	0	0	1	2	0	0
t003671	1	0	3	0	1	0	0
t003673	0	0	1	0	1	0	0
t003674	-1	0	0	0	0	0	0
t003675	0	0	1	0	0	0	0
t003676	1	0	0	0	0	0	1
t003677	0	-1	1	0	0	0	1
t003678	1	0	-1	1	0	0	0
t003679	0	1	1	0	0	0	0
t003680	0	0	1	0	0	0	0
t003682	0	1	0	1	1	0	0
t003683	0	0	0	0	0	0	1
t003684	0	0	0	1	0	0	0
t003685	0	0	0	1	0	0	0
t003686	0	0	-1	1	0	1	0
t003687	0	0	-1	1	0	1	0
t003688	0	0	0	0	0	2	0
t003689	1	0	0	0	0	2	0
t003690	0	0	0	0	0	0	0
t003691	1	0	0	0	0	0	2
t003692	1	0	0	0	1	0	2
t003693	1	0	0	-1	0	1	0
t003694	0	0	0	1	0	0	0
t003695	0	0	0	1	0	0	0
t003696	0	0	0	0	0	0	0
t003697	0	0	0	0	0	0	0
t003698	0	0	1	0	0	0	0
t003699	0	0	3	0	0	0	0
t003700	0	0	1	0	0	0	0
t003701	0	0	1	0	1	1	2
t003702	2	0	0	0	0	0	0
t003703	1	0	2	0	0	0	0
t003704	0	0	0	0	0	0	0
t003705	2	1	0	1	0	0	0
t003706	0	0	0	1	1	0	0
t003707	0	0	0	0	2	1	0
t003708	0	0	0	0	2	1	0
t003709	0	0	0	2	0	0	2
t003710	0	0	0	1	1	0	0
t003711	1	0	1	0	0	0	0
t003712	0	0	0	0	0	1	0
t003713	1	0	-1	1	0	0	0
t003714	0	0	0	0	0	2	0
t003715	0	0	0	0	0	1	0
t003716	1	0	0	0	1	2	0
t003717	0	0	1	0	1	0	0
t003718	0	0	0	0	0	2	0
t003719	0	0	0	0	0	2	0
t003720	2	0	0	0	0	0	0
t003721	0	0	0	1	1	0	0
t003722	-1	0	0	1	0	0	0
t003723	0	0	0	1	0	0	2
t003724	0	0	0	1	0	0	2
t003725	0	0	0	0	2	0	2
t003726	0	0	0	1	0	0	0
t003727	0	0	0	1	0	0	0
t003728	0	0	0	1	0	0	0
t003729	0	0	0	1	0	0	0
t003730	0	0	0	0	0	0	0
t003731	0	0	0	1	0	0	0
t003732	-2	0	2	0	1	0	0
t003733	0	0	0	0	0	0	0
t003734	1	0	0	1	0	-1	0
t003735	0	0	0	0	0	2	0
t003736	0	0	0	1	0	0	0
t003737	-1	0	0	1	0	-1	1
t003738	0	0	0	0	0	0	0
t003739	1	0	0	0	0	0	0
t003740	0	0	1	1	0	0	0
t003741	0	0	0	0	-1	0	0
t003742	0	0	0	0	0	0	0
t003743	0	0	0	0	0	0	2
t003744	1	0	0	0	0	0	0
t003745	0	1	4	0	0	0	0
t003746	0	0	0	1	0	0	0
t003747	1	0	0	1	2	0	0
t003748	0	0	0	0	0	0	0
t003749	0	0	3	2	1	0	0
t003750	0	0	0	1	0	0	0
t003751	0	1	1	1	0	0	0
t003752	-1	0	0	0	0	1	0
t003753	0	0	0	1	0	0	0
t003754	0	0	0	1	1	0	0
t003755	0	0	0	1	1	0	0
t003756	0	0	-2	1	0	0	0
t003757	0	0	0	0	0	0	0
t003758	0	0	0	0	0	0	2
t003759	0	0	1	0	2	0	0
t003760	0	0	0	1	0	0	0
t003761	0	0	-1	1	2	0	0
t003762	-1	0	0	1	0	1	0
t003763	0	0	0	0	0	0	1
t003764	0	0	0	1	1	0	1
t003765	1	0	1	0	0	0	0
t003766	0	0	0	1	1	-2	0
t003767	0	0	0	1	0	0	0
t003768	0	0	1	0	1	1	0
t003769	0	0	1	0	1	1	0
t003770	0	0	0	0	1	0	2
t003771	0	0	0	1	1	0	0
t003772	0	0	0	1	0	0	0
t003773	0	-1	-2	1	0	0	0
t003774	0	0	0	1	2	0	0
t003775	0	0	-2	1	1	0	1
t003776	0	0	-2	1	1	0	1
t003777	0	0	0	0	-1	1	1
t003778	0	0	-1	1	0	0	0
t003779	0	1	1	0	-1	0	0
t003780	1	0	0	0	0	2	0
t003781	1	0	0	0	0	2	0
t003782	0	0	-2	1	0	0	1
t003783	0	0	-2	1	0	0	1
t003784	0	0	0	1	0	0	0
t003785	0	0	-1	1	1	0	1
t003786	2	0	0	1	0	0	0
t003787	0	0	0	1	0	0	0
t003788	0	0	0	1	0	0	0
t003789	0	1	1	0	0	0	0
t003790	0	0	0	0	0	0	0
t003791	0	0	0	0	0	0	1
t003792	1	0	-1	1	2	0	0
t003793	0	1	1	0	0	0	1
t003794	1	-1	1	0	0	0	0
t003795	0	0	-1	1	0	0	0
t003796	1	1	4	0	0	0	1
t003797	0	0	2	1	0	-1	2
t003798	1	0	1	0	0	0	0
t003799	1	0	2	0	0	0	0
t003800	0	1	0	1	1	0	0
t003801	0	1	1	1	1	0	0
t003802	0	1	1	0	0	0	1
t003803	0	0	0	0	2	0	1
t003804	3	1	0	0	0	0	0
t003805	0	0	0	0	1	1	0
t003806	0	1	0	0	1	1	0
t003807	2	0	0	0	0	0	0
t003808	0	0	0	0	0	0	2
t003809	-2	0	1	0	1	0	0
t003810	0	0	-1	0	0	0	0
t003811	0	0	0	0	0	0	0
t003812	0	0	0	0	0	0	0
t003813	0	0	0	0	0	1	1
t003814	0	0	0	0	0	0	0
t003815	0	0	0	0	0	-1	0
t003816	3	0	0	0	0	-1	0
t003817	1	0	0	0	0	0	2
t003818	2	0	0	0	0	0	0
t003819	2	0	0	0	0	1	1
t003820	0	2	1	0	0	3	1
t003821	1	0	3	0	0	0	0
t003822	2	0	0	0	0	0	0
t003823	0	0	-1	0	0	0	0
t003824	0	0	-1	0	0	0	0
t003825	0	0	0	0	0	1	0
t003826	0	0	0	0	2	3	-1
t003827	-1	0	1	0	2	0	-1
t003828	0	0	0	1	0	0	0
t003829	1	0	0	0	1	1	0
t003830	0	0	0	1	1	0	0
t003831	0	0	0	1	1	0	0
t003832	0	0	-1	1	2	0	0
t003833	0	0	-2	0	0	0	0
t003834	0	1	-1	2	1	0	1
t003835	0	0	0	0	0	0	2
t003836	0	0	0	1	0	0	0
t003837	0	0	2	0	0	0	0
t003838	0	1	0	0	1	0	0
t003839	0	0	0	0	0	0	0
t003840	0	0	0	0	0	0	0
t003841	0	0	0	0	1	0	1
t003842	0	1	-1	1	0	0	0
t003843	0	-1	0	0	1	0	0
t003844	0	0	0	0	2	0	2
t003845	0	0	-1	1	0	0	0
t003846	0	0	3	-1	1	0	0
t003847	1	-1	0	0	0	0	0
t003848	0	1	1	0	0	0	0
t003849	0	0	-1	2	0	0	0
t003850	0	0	-1	4	0	0	0
t003851	0	0	0	0	0	0	1
t003852	0	0	2	-1	0	0	0
t003853	2	0	0	0	1	0	1
t003854	1	0	0	-1	1	0	0
t003855	0	0	-1	1	0	0	0
t003856	0	0	-2	1	0	0	1
t003857	0	1	0	0	0	3	0
t003858	-2	0	1	0	0	0	0
t003859	-2	0	1	0	0	0	0
t003860	-1	0	0	0	0	0	0
t003861	0	0	0	0	0	0	1
t003862	1	0	0	1	1	0	0
t003863	0	0	0	0	0	0	1
t003864	0	0	0	1	0	0	0
t003865	0	0	0	1	0	0	1
t003866	-1	0	0	0	0	0	0
t003867	0	0	0	0	0	0	0
t003868	-1	0	0	1	2	0	0
t003869	0	0	0	1	0	1	0
t003870	1	0	1	0	0	0	0
t003871	0	0	1	0	0	0	2
t003872	0	0	1	0	0	0	1
t003873	0	0	-2	1	0	0	1
t003874	0	0	0	1	1	0	0
t003875	0	0	0	1	1	0	0
t003876	0	-1	0	-1	0	0	0
t003877	0	0	1	0	-1	0	2
t003878	1	0	1	0	-1	0	2
t003879	0	0	-1	2	2	0	0
t003880	0	0	0	0	0	0	0
t003881	0	0	0	0	0	0	0
t003882	0	0	-1	1	0	0	1
t003883	5	0	0	0	0	0	0
t003884	1	0	0	0	0	1	0
t003885	0	0	2	0	0	1	1
t003886	0	0	0	0	0	0	2
t003887	1	0	0	0	1	0	0
t003888	0	0	2	0	0	0	0
t003889	1	0	4	0	1	0	0
t003890	0	0	0	0	0	0	0
t003891	0	0	0	1	0	0	0
t003892	0	0	0	1	0	0	0
t003893	0	0	0	1	0	0	0
t003894	0	0	0	1	0	0	0
t003895	1	0	0	0	0	0	0
t003896	0	1	0	-1	1	0	0
t003897	-1	0	0	-1	0	0	0
t003898	-1	0	0	-1	0	0	0
t003899	0	0	0	1	2	0	0
t003900	0	0	0	1	0	0	0
t003901	0	0	3	0	0	-1	0
t003902	0	0	-2	2	0	0	1
t003903	0	0	0	0	0	1	0
t003904	0	0	0	0	0	0	1
t003905	0	0	1	0	0	-1	2
t003906	0	0	-1	1	0	0	0
t003907	1	0	0	0	0	0	0
t003908	0	0	0	1	0	0	0
t003909	2	0	0	0	0	0	0
t003910	0	-1	-1	1	0	0	0
t003911	0	1	0	0	0	0	0
t003912	-1	0	0	0	0	2	0
t003913	0	0	-1	1	0	0	0
t003914	0	0	-1	1	0	0	0
t003915	0	0	0	0	1	0	2
t003916	0	0	0	1	0	0	0
t003917	0	0	1	0	1	0	0
t003918	0	0	1	0	0	-1	0
t003919	0	0	-2	1	0	0	0
t003920	0	0	-2	1	0	0	0
t003921	0	0	-2	1	0	0	1
t003922	-1	0	1	0	0	0	3
t003923	0	0	-1	1	0	0	0
t003924	0	0	0	0	0	1	1
t003925	0	0	-1	1	1	0	0
t003926	0	0	3	0	1	0	0
t003927	-1	0	1	0	0	0	1
t003928	0	0	1	0	0	0	0
t003929	-1	0	0	0	0	0	0
t003930	0	1	1	-1	1	0	0
t003931	0	0	0	2	1	0	0
t003932	1	0	0	0	0	0	0
t003933	0	0	0	0	0	1	1
t003934	0	0	-1	3	0	0	0
t003935	0	0	-1	3	0	0	1
t003936	0	0	0	1	0	0	0
t003937	0	0	0	0	0	0	0
t003938	0	0	0	0	0	0	0
t003939	-1	0	-1	0	1	0	2
t003940	-2	0	0	0	0	0	0
t003941	0	0	1	0	1	0	0
t003942	0	0	3	0	2	0	-1
t003943	1	1	3	0	1	0	0
t003944	0	0	0	1	0	0	1
t003945	-1	0	1	0	0	0	1
t003946	-1	0	1	0	0	0	1
t003947	0	0	-1	1	1	0	0
t003948	0	-1	0	0	0	0	0
t003949	1	-1	1	0	0	0	0
t003950	2	0	0	1	0	0	1
t003951	0	0	0	0	0	0	1
t003952	0	0	-1	0	0	0	1
t003953	0	0	-2	0	1	0	2
t003954	0	0	0	0	0	0	0
t003955	0	0	2	-1	0	0	0
t003956	0	0	2	-1	1	-1	2
t003957	2	0	0	0	1	0	3
t003958	0	0	-1	1	0	0	1
t003959	0	0	-1	1	0	0	1
t003960	0	0	0	1	1	0	0
t003961	0	0	-1	2	1	0	0
t003962	0	0	0	-1	1	-1	0
t003963	-1	0	0	0	1	0	1
t003964	0	0	0	1	0	0	0
t003965	0	0	0	0	0	1	3
t003966	1	0	0	1	1	0	0
t003967	2	0	0	0	0	0	0
t003968	0	0	0	2	1	0	0
t003969	-1	0	1	0	2	0	0
t003970	0	0	0	0	0	0	0
t003971	0	0	0	-1	1	-1	1
t003972	2	0	0	0	0	1	0
t003973	0	0	0	1	0	0	1
t003974	0	0	0	0	0	0	0
t003975	1	0	0	1	0	0	0
t003976	1	0	0	1	0	0	0
t003977	0	0	0	0	0	0	0
t003978	0	0	0	0	0	0	0
t003979	1	0	0	0	1	0	0
t003980	1	3	-2	1	1	-1	0
t003981	0	0	0	0	0	1	0
t003982	0	0	-1	0	3	1	0
t003983	0	0	0	0	0	0	0
t003984	0	-1	-1	1	0	0	1
t003985	0	0	0	0	0	0	1
t003986	0	0	0	0	0	0	1
t003987	1	0	0	0	0	0	0
t003988	7	0	0	0	0	0	0
t003989	0	0	-1	1	0	0	0
t003990	0	0	3	0	0	0	0
t003991	2	0	0	0	0	0	0
t003992	0	0	0	0	0	3	0
t003994	0	0	0	0	2	0	0
t003995	0	0	0	0	2	0	0
t003996	0	0	2	0	1	0	0
t003997	0	0	0	1	0	0	0
t003998	0	0	0	0	1	1	0
t003999	1	0	0	1	0	0	1
t004000	0	0	1	0	0	0	0
t004001	0	0	2	-1	0	0	0
t004002	0	0	0	0	0	0	0
t004003	0	0	0	1	0	0	0
t004004	0	-1	0	0	0	0	1
t004005	0	0	0	1	0	0	0
t004006	1	0	1	0	0	0	0
t004007	1	0	0	0	0	0	1
t004008	0	0	0	0	1	0	1
t004009	0	0	0	1	0	0	0
t004010	1	0	0	0	0	0	0
t004011	1	0	0	1	1	0	0
t004012	1	0	0	0	0	0	1
